,Building- lat,longitude,hazards_present,wind_damage_rating,surge_damage_rating,rainwater_ingress_damage_rating,building_type,number_of_stories,understory_pct_of_building_footprint,year_built,roof_shape,mwfrs,foundation_type,wall_structure,wall_substrate,wall_cladding,roof_system,roof_substrate_type,roof_cover,status,Building-long,mindist
90,29.91534749,-85.37297655,Wind,2,0,,Single Family,2.0,0.0,1985.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Wood Boards,Wood Shake/Shingle,stone wall ","""Wood, unknown""",Plywood/OSB,Asphalt shingles (laminated),2,-85.37297655,15.43871685165438
91,29.915408,-85.375882,Wind,2,0,,Single Family,1.0,0.0,1998.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",EIFS,"""Wood, unknown""",Plywood/OSB,Asphalt shingles (3-tab),2,-85.375882,15.213645829730297
92,29.91541985,-85.37498754,Wind,1,0,,Single Family,1.0,0.0,2014.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",Unknown,"""Metal, standing seam""",1,-85.37498754,15.280654331765648
93,29.915543,-85.372406,Wind,0,0,,Single Family,1.0,,1985.0,Gable,"""Roof Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",0,-85.372406,15.469103845245806
94,29.91556167,-85.37565976,Wind,2,0,,Single Family,2.0,0.0,1999.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Stucco,"""Wood, trusses""",,Asphalt shingles (laminated),2,-85.37565976,15.219924955060645
95,29.91559916,-85.37483297,Wind,2,0,,Single Family,1.0,0.0,1987.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",,Asphalt shingles (laminated),2,-85.37483297,15.280130884441013
96,29.9157061,-85.37457682,Wind,0,0,,Single Family,1.0,0.0,1997.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, unknown""",Unknown,"""Metal, corrugated""",0,-85.37457682,15.292316057832958
97,29.91574039,-85.37546732,Wind,1,0,,Single Family,1.0,0.0,1988.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.37546732,15.222272441445796
98,29.91574213,-85.37350964,Wind,1,0,,Single Family,1.0,0.0,1987.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",1,-85.37350964,15.371235916670935
99,29.91575986,-85.37302349,Wind,2,0,-1.0,Single Family,2.0,0.0,1990.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Vinyl Siding (standard),Wood Shake/Shingle","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.37302349,15.407192248590611
100,29.91576277,-85.374263,Wind,2,0,,Single Family,1.0,0.0,1992.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, trusses""",,Asphalt shingles (laminated),2,-85.374263,15.31235734614092
101,29.9157648,-85.37376311,Wind,1,0,,Single Family,1.0,0.0,1998.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.37376311,15.350345131686222
102,29.915975,-85.375121,Wind,0,0,,Single Family,1.0,0.0,2015.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",0,-85.375121,15.232555432554742
103,29.915987,-85.375957,Wind,1,0,,Single Family,1.0,0.0,2017.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.375957,15.168204073090616
104,29.91602838,-85.37242267,Wind,1,0,,Single Family,3.0,30.0,2001.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, unknown""",Unknown,Asphalt shingles (laminated),1,-85.37242267,15.435094813680774
105,29.916229,-85.373377,Wind,2,0,,Single Family,1.0,,2002.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Stucco,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),2,-85.373377,15.34842848756663
106,29.91623064,-85.37438035,Wind,3,0,,Single Family,2.0,0.0,1988.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""","Stucco,Wood Boards,Stone","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),3,-85.37438035,15.271605589469448
107,29.91623965,-85.37385095,Wind,0,0,,Single Family,1.5,0.0,2017.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Stone","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),0,-85.37385095,15.311443379409608
108,29.91624836,-85.37361726,Wind,2,0,,Single Family,2.0,0.0,1996.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Stucco,"""Wood, trusses""",,Asphalt shingles (laminated),1,-85.37361726,15.328729853732858
109,29.916359,-85.379716,"Surge,Wind",1,1,,Single Family,3.0,10.0,2018.0,Hip,,Reinforced masonry piers,,,"Fiber-Cement Board,Plywood Siding,Wood Shake/Shingle","""Wood, trusses""",,"""Metal, standing seam""",1,-85.379716,14.858627469323606
110,29.916618,-85.375438,None,1,0,,Single Family,1.0,0.0,2013.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.375438,15.164597116861326
111,29.916631,-85.374999,Wind,0,0,,Single Family,1.0,0.0,2013.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),0,-85.374999,15.197203524861976
112,29.916636,-85.374566,"Tree,Wind",1,0,,Single Family,1.0,0.0,2015.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.374566,15.229940840828991
113,29.916638,-85.374157,Wind,0,0,,Single Family,1.0,0.0,2015.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),0,-85.374157,15.261087882859696
114,29.916994,-85.376119,Wind,1,0,0.0,Single Family,1.0,0.0,2014.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, unknown""",Plywood/OSB,Asphalt shingles (laminated),1,-85.376119,15.087103116012386
115,29.917043,-85.375641,Wind,1,0,,Single Family,1.0,0.0,2017.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.375641,15.120229173893778
116,29.917056,-85.373913,Wind,1,0,,Single Family,1.0,0.0,2015.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",,Asphalt shingles (laminated),1,-85.373913,15.251595969660256
117,29.917061,-85.375347,Wind,1,0,,Single Family,1.0,0.0,2013.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.375347,15.141460917833417
118,29.917292,-85.375573,Wind,0,0,,Single Family,1.0,0.0,2005.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",0,-85.375573,15.10853884411052
119,29.917348,-85.376041,Wind,1,0,,Single Family,1.5,0.0,2015.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.376041,15.068991638185189
120,29.917432,-85.380741,"Surge,Wind",4,5,,Single Family,2.0,95.0,1900.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Wood Piers <= 8 ft,Wood frame,Unknown,Fiber-Cement Board,"""Wood, unknown""",,Unknown,4,-85.380741,14.706920775812929
121,29.917437,-85.380676,"Wind,Surge",4,5,4.0,Single Family,1.0,100.0,1900.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Wood Piers <= 8 ft,Wood frame,"""Wood, sheathing (continuous)""",Wood Boards,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),4,-85.380676,14.711465979612822
122,29.91744,-85.375563,Wind,1,0,,Single Family,1.0,0.0,2017.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.375563,15.099284826062869
123,29.917457,-85.373913,Wind,1,0,,Single Family,1.0,0.0,2016.0,,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.373913,15.22465387566976
124,29.91751,-85.380814,"Unknown,Wind,Surge",-1,6,-1.0,Single Family,1.0,0.0,1900.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Wood Boards,"""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",4,-85.380814,14.696009055237106
125,29.917543,-85.374587,Wind,1,0,0.0,Assisted Living Center,2.0,0.0,2005.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",1,-85.374587,15.167112074583937
126,29.917624,-85.380916,"Wind,Surge,Unknown",-1,6,,Single Family,1.0,,1900.0,Gable,Unknown,,Wood frame,Unknown,Fiber-Cement Board,"""Wood, unknown""",,"""Metal, standing seam""",4,-85.380916,14.680415115590709
127,29.917691,-85.376089,Wind,1,0,-1.0,Single Family,1.5,0.0,2017.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.376089,15.042074403968927
128,29.9181977,-85.38153984,"Wind,Surge,Rain",3,2,,Single Family,2.0,30.0,1997.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Wood Piers <= 8 ft,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, unknown""",,"""Metal, standing seam""",4,-85.38153984,14.593625931648004
129,29.918521,-85.38175,"Surge,Wind",4,5,,Single Family,2.0,0.0,1985.0,Monoslope,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Wood Piers <= 8 ft,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (standard),"""Wood, unknown""",Plywood/OSB,"""Metal, standing seam""",4,-85.38175,14.55538054736034
130,29.918619,-85.381865,"Wind,Surge",2,1,,Single Family,3.0,0.0,2003.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, masonry""",Cast-in-place concrete piers,Masonry (unknown),,Stucco,Unknown,,Unknown,2,-85.381865,14.539922438461591
131,29.918732,-85.381951,"Surge,Wind",4,1,,Single Family,2.0,25.0,2003.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, masonry""",Cast-in-place concrete piers,Masonry (unknown),,Stucco,"""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",4,-85.381951,14.525613211327537
132,29.918871,-85.382033,"Surge,Wind",2,0,,Single Family,3.0,95.0,2006.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, masonry""",Cast-in-place concrete piers,Masonry (unknown),Unknown,Stucco,"""Wood, trusses""",Plywood/OSB,Unknown,2,-85.382033,14.509808483745154
133,29.919105,-85.38179,Wind,4,0,,Single Family,2.0,75.0,1985.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Wood Piers <= 8 ft,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, rafter""",,"""Metal, standing seam""",4,-85.38179,14.511998357072793
134,29.919563,-85.382778,"Surge,Wind",1,2,,Single Family,1.0,95.0,1997.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Wood Piers > 8 ft,Wood frame,Unknown,Stucco,"""Wood, unknown""",Plywood/OSB,Clay tiles,2,-85.382778,14.405732735426785
135,29.91972391,-85.38302042,"Surge,Wind",2,2,,Single Family,1.0,100.0,2001.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Wood Piers > 8 ft,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Unknown,Asphalt shingles (3-tab),3,-85.38302042,14.376309309551644
136,29.920072,-85.38332,"Surge,Wind",2,1,-1.0,Single Family,3.0,10.0,2018.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Cast-in-place concrete piers,Wood frame,"""Wood, sheathing (continuous)""",Wood Boards,"""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",2,-85.38332,14.329643312894424
137,29.920322,-85.382148,None,0,0,,Shed,1.0,0.0,1986.0,Gambrel,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Wood Piers <= 8 ft,Wood frame,Unknown,Wood Boards,"""Wood, unknown""",Unknown,Asphalt shingles (3-tab),0,-85.382148,14.401249859417746
138,29.920346,-85.383609,Surge,4,5,,Single Family,1.0,0.0,1970.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Wood Piers <= 8 ft,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, rafter""",Plywood/OSB,Asphalt shingles (3-tab),4,-85.383609,14.288896783395336
139,29.920446,-85.383656,"Surge,Wind",-1,5,-1.0,Single Family,1.0,0.0,1970.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Wood Boards,"""Wood, unknown""",Plywood/OSB,"""Metal, standing seam""",4,-85.383656,14.27844803373782
140,29.920492,-85.381829,Wind,1,0,0.0,Single Family,1.0,80.0,1988.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Wood Boards,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),1,-85.381829,14.413879835194995
141,29.920555,-85.383751,"Surge,Wind",2,5,4.0,Single Family,1.0,0.0,1970.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Wood Boards,"""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",4,-85.383751,14.26375082924003
142,29.920633,-85.383859,"Rain,Surge,Wind",2,2,,Single Family,3.0,100.0,2013.0,Hip,"""Roof Diaphragm, steel"",""Wall Diaphragm, wood""",Wood Piers > 8 ft,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",2,-85.383859,14.25020707972636
143,29.920637,-85.38336,Wind,4,0,,Single Family,1.0,0.0,1986.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",,Wood frame,Unknown,Unknown,"""Wood, unknown""",,Red composite shingle,4,-85.38336,14.28770676704973
144,29.920761,-85.382139,Wind,4,0,-1.0,Single Family,2.0,50.0,1988.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Wood Boards,"""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",4,-85.382139,14.371935358786727
145,29.920878,-85.3823,"Rain,Wind",1,0,-1.0,Single Family,1.0,0.0,2014.0,Monolithic Dome,"""Roof Diaphragm, concrete"",""Wall Diaphragm, concrete""",Slab-on-grade,Masonry (unknown),Not Applicable,Stucco,Unknown,Unknown,reinforced concrete/stucco,1,-85.3823,14.351700768574032
146,29.921768,-85.381831,Wind,4,0,,Single Family,1.0,0.0,1984.0,"Flat,Gable","""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Wood Boards,"""Wood, trusses""",Unknown,"""Metal, corrugated"",""Metal, standing seam""",4,-85.381831,14.327080673687249
147,29.922119,-85.382229,Wind,1,0,,Single Family,2.0,3.0,2014.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",,"""Metal, standing seam""",1,-85.382229,14.272904229533912
148,29.92429307,-85.38411979,Wind,1,0,0.0,Single Family,1.0,100.0,2007.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",0,-85.38411979,13.981577233464092
149,29.92484837,-85.38409732,Wind,1,0,0.0,Single Family,1.0,,2016.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Ground anchors and strapping,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),1,-85.38409732,13.946195148542248
150,29.925217,-85.385133,Wind,2,0,,Single Family,3.0,0.0,2001.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,Insulated foam board,Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",2,-85.385133,13.841766952507344
151,29.92640556,-85.38937557,"Surge,Wind",1,1,,Single Family,2.0,0.0,1948.0,Gable,,Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Fiber-Cement Board,Vinyl Siding (unknown),Wood Boards","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),1,-85.38937557,13.436316498140044
152,29.926559,-85.388774,Wind,0,0,0.0,Single Family,1.0,0.0,2016.0,Hip,,Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Wood Boards,"""Wood, rafter""",Plywood/OSB,"""Metal, standing seam""",0,-85.388774,13.471970182331772
153,29.92662581,-85.38962469,Wind,1,1,-1.0,Single Family,1.0,100.0,1948.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, concrete""",Reinforced masonry stem wall,Masonry (unknown),Unknown,"Wood Boards,Concrete block","""Wood, unknown""",Plywood/OSB,"""Metal, standing seam""",1,-85.38962469,13.402357983532612
154,29.92686554,-85.38989156,"Rain,Wind",2,0,2.0,Single Family,2.0,0.0,1950.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Vinyl Siding (unknown),Wood Shake/Shingle","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),2,-85.38989156,13.365725487897604
155,29.927167,-85.389015,"Tree,Wind",1,0,-1.0,Single Family,1.0,,2008.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Crawlspace,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (standard),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.389015,13.41255723306452
156,29.927288,-85.389475,Wind,4,0,,Single Family,2.0,0.0,1995.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),4,-85.389475,13.369114448582438
157,29.927386,-85.389041,"Wind,Tree",3,0,-1.0,Single Family,1.0,0.0,1996.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,Unknown,Stucco,"""Wood, trusses""",Unknown,Asphalt shingles (laminated),1,-85.389041,13.395859435310754
158,29.927664,-85.390813,Wind,2,0,,General Area,,,1956.0,,,,,,,,,,2,-85.390813,13.241238092846675
159,29.927955,-85.389852,Wind,-1,0,0.0,Single Family,2.0,60.0,2018.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Vinyl Siding (standard),Wood Boards","""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",1,-85.389852,13.295360699343492
160,29.934463,-85.398732,"Surge,Wind",4,2,,Single Family,2.0,90.0,1983.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood"",""Wall Diaphragm, masonry""",Slab-on-grade,"Wood frame,Masonry (unknown)","""Wood, sheathing (continuous)""",Stucco,"""Wood, unknown""",Plywood/OSB,"""Metal, standing seam""",4,-85.398732,12.176519611807826
161,29.934998,-85.399388,"Surge,Wind",2,0,0.0,Single Family,2.0,0.0,2017.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Unknown,"""Metal, standing seam""",2,-85.399388,12.090274027364645
